job_id,job_name,experience_required,education
81870,Research Scientist,4,PhD
81871,Data Scientist,4,PhD
81872,Data Scientist,6,PhD
81873,Business Intelligence Analyst,4,PhD
81874,Statistician,2,Bachelor
81875,Data Scientist,1,PhD
81876,Data Engineer,9,Bachelor
81877,Data Analyst,7,Master
81878,Data Analyst,2,Master
81879,Quantitative Analyst,6,PhD
81880,Machine Learning Engineer,3,Master
81881,Quantitative Analyst,3,Master
81882,Research Scientist,4,Bachelor
81883,Machine Learning Engineer,2,Bachelor
81884,Machine Learning Engineer,9,Bachelor
81885,Data Engineer,4,Master
81886,Research Scientist,7,PhD
81887,Quantitative Analyst,1,PhD
81888,Statistician,2,Bachelor
81889,Business Intelligence Analyst,3,Master
81890,Business Intelligence Analyst,5,Master
81891,Statistician,5,PhD
81892,Data Engineer,3,Master
81893,Machine Learning Engineer,4,PhD
81894,Data Engineer,2,Master
81895,Quantitative Analyst,2,Bachelor
81896,Machine Learning Engineer,8,PhD
81897,Big Data Engineer,10,Bachelor
81898,Data Scientist,7,PhD
81899,Business Intelligence Analyst,8,Bachelor
81900,Data Scientist,1,Master
81901,Data Analyst,7,PhD
81902,Data Scientist,4,Master
81903,Quantitative Analyst,9,Master
81904,Research Scientist,5,Master
81905,Business Intelligence Analyst,6,PhD
81906,Data Analyst,9,Bachelor
81907,Data Analyst,5,Master
81908,Data Engineer,8,Bachelor
81909,Data Engineer,2,PhD
81910,Data Analyst,9,PhD
81911,Big Data Engineer,4,PhD
81912,Data Architect,7,Bachelor
81913,Data Scientist,10,Bachelor
81914,Data Architect,8,PhD
81915,Research Scientist,1,Bachelor
81916,Quantitative Analyst,5,PhD
81917,Business Intelligence Analyst,6,PhD
81918,Data Scientist,7,PhD
81919,Data Architect,6,PhD
81920,Big Data Engineer,3,PhD
81921,Machine Learning Engineer,3,Bachelor
81922,Quantitative Analyst,1,PhD
81923,Research Scientist,6,PhD
81924,Quantitative Analyst,9,Bachelor
81925,Research Scientist,3,Master
81926,Statistician,10,Bachelor
81927,Machine Learning Engineer,8,Master
81928,Data Scientist,7,PhD
81929,Statistician,6,PhD
81930,Data Engineer,4,Master
81931,Machine Learning Engineer,9,Master
81932,Research Scientist,4,Bachelor
81933,Data Scientist,6,PhD
81934,Big Data Engineer,9,Bachelor
81935,Research Scientist,6,PhD
81936,Big Data Engineer,3,Bachelor
81937,Statistician,10,Master
81938,Data Scientist,2,PhD
81939,Data Engineer,10,Bachelor
81940,Statistician,3,Bachelor
81941,Business Intelligence Analyst,6,Master
81942,Statistician,8,Master
81943,Quantitative Analyst,4,PhD
81944,Statistician,6,Bachelor
81945,Statistician,4,Bachelor
81946,Data Scientist,6,Bachelor
81947,Data Scientist,9,Bachelor
81948,Data Analyst,9,PhD
81949,Data Scientist,9,Bachelor
81950,Business Intelligence Analyst,4,Master
81951,Big Data Engineer,7,Bachelor
81952,Research Scientist,5,Master
81953,Data Analyst,7,Master
81954,Data Engineer,5,Master
81955,Quantitative Analyst,7,Bachelor
81956,Big Data Engineer,8,PhD
81957,Research Scientist,3,PhD
81958,Data Scientist,9,Bachelor
81959,Data Architect,2,Master
81960,Statistician,5,Bachelor
81961,Quantitative Analyst,3,Bachelor
81962,Research Scientist,3,PhD
81963,Data Scientist,1,Bachelor
81964,Machine Learning Engineer,1,Bachelor
81965,Data Architect,3,Bachelor
81966,Quantitative Analyst,9,PhD
81967,Quantitative Analyst,10,PhD
81968,Data Engineer,6,PhD
81969,Quantitative Analyst,3,Bachelor
81970,Data Scientist,2,Bachelor
81971,Machine Learning Engineer,1,PhD
81972,Data Analyst,5,PhD
81973,Machine Learning Engineer,7,PhD
81974,Research Scientist,3,Master
81975,Data Architect,9,PhD
81976,Big Data Engineer,2,PhD
81977,Quantitative Analyst,3,Master
81978,Data Engineer,2,PhD
81979,Data Architect,8,PhD
81980,Business Intelligence Analyst,5,Master
81981,Business Intelligence Analyst,3,PhD
81982,Big Data Engineer,4,Bachelor
81983,Business Intelligence Analyst,4,PhD
81984,Data Engineer,1,Master
81985,Data Architect,3,Master
81986,Data Scientist,10,Bachelor
81987,Research Scientist,10,Master
81988,Data Architect,4,Master
81989,Data Scientist,4,Bachelor
81990,Quantitative Analyst,6,Master
81991,Data Scientist,6,PhD
81992,Data Scientist,7,PhD
81993,Statistician,1,Master
81994,Big Data Engineer,8,Bachelor
81995,Business Intelligence Analyst,1,Bachelor
81996,Machine Learning Engineer,1,PhD
81997,Quantitative Analyst,3,Bachelor
81998,Data Architect,8,Bachelor
81999,Data Engineer,2,Master
82000,Big Data Engineer,3,PhD
82001,Data Analyst,3,Bachelor
82002,Data Architect,1,Master
82003,Machine Learning Engineer,9,PhD
82004,Research Scientist,7,Master
82005,Research Scientist,2,PhD
82006,Data Scientist,10,Bachelor
82007,Research Scientist,3,Master
82008,Statistician,1,Bachelor
82009,Quantitative Analyst,1,PhD
82010,Data Architect,4,Master
82011,Big Data Engineer,3,Master
82012,Machine Learning Engineer,10,Bachelor
82013,Machine Learning Engineer,9,PhD
82014,Business Intelligence Analyst,6,PhD
82015,Data Analyst,10,Master
82016,Data Scientist,9,PhD
82017,Business Intelligence Analyst,9,PhD
82018,Quantitative Analyst,3,PhD
82019,Research Scientist,4,Bachelor
82020,Data Scientist,5,PhD
82021,Data Analyst,5,Master
82022,Data Scientist,10,Master
82023,Data Architect,7,PhD
82024,Data Engineer,7,Bachelor
82025,Data Analyst,9,Master
82026,Data Engineer,2,PhD
82027,Data Analyst,5,Master
82028,Research Scientist,10,PhD
82029,Machine Learning Engineer,1,Bachelor
82030,Statistician,3,Master
82031,Data Engineer,1,PhD
82032,Machine Learning Engineer,7,Bachelor
82033,Data Engineer,7,Master
82034,Big Data Engineer,7,PhD
82035,Research Scientist,9,Bachelor
82036,Data Scientist,5,Master
82037,Quantitative Analyst,5,Bachelor
82038,Data Scientist,8,PhD
82039,Statistician,4,Master
82040,Big Data Engineer,4,PhD
82041,Research Scientist,6,PhD
82042,Data Engineer,9,PhD
82043,Research Scientist,7,Master
82044,Business Intelligence Analyst,3,Master
82045,Data Scientist,8,Bachelor
82046,Quantitative Analyst,4,PhD
82047,Big Data Engineer,2,Master
82048,Quantitative Analyst,3,Master
82049,Machine Learning Engineer,7,Master
82050,Statistician,1,PhD
82051,Data Analyst,3,Bachelor
82052,Data Architect,6,Master
82053,Research Scientist,10,Master
82054,Data Engineer,7,Master
82055,Data Engineer,7,Master
82056,Statistician,6,PhD
82057,Big Data Engineer,6,PhD
82058,Data Architect,1,Master
82059,Data Scientist,4,Master
82060,Data Architect,8,PhD
82061,Quantitative Analyst,6,PhD
82062,Machine Learning Engineer,4,Bachelor
82063,Big Data Engineer,4,Master
82064,Statistician,10,PhD
82065,Big Data Engineer,10,PhD
82066,Machine Learning Engineer,10,PhD
82067,Business Intelligence Analyst,7,Bachelor
82068,Quantitative Analyst,4,PhD
82069,Data Scientist,4,Master
82070,Data Scientist,10,Master
82071,Statistician,7,Master
82072,Machine Learning Engineer,1,Bachelor
82073,Machine Learning Engineer,3,Bachelor
82074,Data Architect,2,PhD
82075,Data Architect,6,Master
82076,Business Intelligence Analyst,10,Master
82077,Data Scientist,7,PhD
82078,Quantitative Analyst,1,PhD
82079,Data Engineer,1,PhD
82080,Machine Learning Engineer,7,Bachelor
82081,Data Engineer,7,PhD
82082,Big Data Engineer,4,Bachelor
82083,Data Analyst,2,Bachelor
82084,Data Architect,1,Master
82085,Research Scientist,1,Bachelor
82086,Statistician,9,PhD
82087,Data Analyst,10,Bachelor
82088,Big Data Engineer,10,PhD
82089,Statistician,2,Master
82090,Data Engineer,4,Master
82091,Data Analyst,9,PhD
82092,Machine Learning Engineer,7,Master
82093,Big Data Engineer,6,PhD
82094,Machine Learning Engineer,3,Bachelor
82095,Machine Learning Engineer,9,PhD
82096,Data Analyst,6,Master
82097,Data Architect,4,Bachelor
82098,Business Intelligence Analyst,1,Master
82099,Business Intelligence Analyst,6,PhD
82100,Quantitative Analyst,2,Bachelor
82101,Big Data Engineer,3,Master
82102,Business Intelligence Analyst,10,PhD
82103,Data Architect,5,Bachelor
82104,Data Architect,10,PhD
82105,Data Analyst,10,Master
82106,Data Scientist,2,Bachelor
82107,Research Scientist,9,Bachelor
82108,Statistician,5,Master
82109,Quantitative Analyst,10,PhD
82110,Research Scientist,8,Master
82111,Quantitative Analyst,4,Bachelor
82112,Quantitative Analyst,10,PhD
82113,Data Analyst,9,Master
82114,Business Intelligence Analyst,2,Master
82115,Data Engineer,9,Master
82116,Data Engineer,3,PhD
82117,Data Scientist,10,Bachelor
82118,Data Engineer,9,Master
82119,Quantitative Analyst,8,Bachelor
82120,Machine Learning Engineer,2,PhD
82121,Quantitative Analyst,2,PhD
82122,Data Analyst,10,PhD
82123,Data Scientist,7,Master
82124,Data Scientist,9,PhD
82125,Data Engineer,5,Bachelor
82126,Business Intelligence Analyst,5,Bachelor
82127,Data Analyst,7,PhD
82128,Data Engineer,10,Bachelor
82129,Data Architect,7,Master
82130,Research Scientist,3,PhD
82131,Quantitative Analyst,8,Master
82132,Data Engineer,6,Master
82133,Research Scientist,2,Master
82134,Statistician,9,PhD
82135,Machine Learning Engineer,4,Master
82136,Big Data Engineer,4,Master
82137,Data Analyst,10,PhD
82138,Quantitative Analyst,3,Master
82139,Research Scientist,4,Bachelor
82140,Research Scientist,5,Bachelor
82141,Machine Learning Engineer,7,Master
82142,Data Engineer,8,Master
82143,Data Architect,4,PhD
82144,Big Data Engineer,7,PhD
82145,Data Engineer,9,Master
82146,Machine Learning Engineer,2,PhD
82147,Research Scientist,5,Master
82148,Data Analyst,10,Master
82149,Data Analyst,4,PhD
82150,Machine Learning Engineer,6,PhD
82151,Research Scientist,7,Master
82152,Business Intelligence Analyst,3,PhD
82153,Statistician,2,Bachelor
82154,Machine Learning Engineer,9,Bachelor
82155,Statistician,2,PhD
82156,Data Scientist,3,Bachelor
82157,Data Analyst,7,PhD
82158,Big Data Engineer,10,Master
82159,Data Engineer,3,Master
82160,Business Intelligence Analyst,2,Master
82161,Business Intelligence Analyst,9,Bachelor
82162,Data Architect,2,Master
82163,Machine Learning Engineer,8,PhD
82164,Machine Learning Engineer,7,Bachelor
82165,Data Analyst,4,PhD
82166,Big Data Engineer,4,Bachelor
82167,Statistician,6,Bachelor
82168,Business Intelligence Analyst,3,Bachelor
82169,Machine Learning Engineer,7,PhD
82170,Research Scientist,4,PhD
82171,Business Intelligence Analyst,1,Bachelor
82172,Research Scientist,3,Bachelor
82173,Statistician,2,PhD
82174,Data Architect,9,Master
82175,Data Analyst,2,Master
82176,Data Analyst,7,PhD
82177,Machine Learning Engineer,8,PhD
82178,Big Data Engineer,8,Master
82179,Statistician,3,Bachelor
82180,Big Data Engineer,9,Master
82181,Big Data Engineer,6,Master
82182,Machine Learning Engineer,2,PhD
82183,Quantitative Analyst,1,Master
82184,Data Architect,10,Master
82185,Data Scientist,6,PhD
82186,Research Scientist,2,PhD
82187,Business Intelligence Analyst,7,Bachelor
82188,Data Engineer,10,PhD
82189,Quantitative Analyst,1,Master
82190,Data Engineer,5,Bachelor
82191,Quantitative Analyst,8,Master
82192,Business Intelligence Analyst,8,Master
82193,Data Architect,2,Bachelor
82194,Quantitative Analyst,7,Master
82195,Quantitative Analyst,6,Bachelor
82196,Data Architect,2,PhD
82197,Quantitative Analyst,5,Master
82198,Data Architect,4,Bachelor
82199,Statistician,7,Bachelor
82200,Data Architect,5,Bachelor
82201,Data Engineer,6,PhD
82202,Data Analyst,5,PhD
82203,Big Data Engineer,9,Bachelor
82204,Research Scientist,3,Master
82205,Big Data Engineer,2,PhD
82206,Data Scientist,10,Master
82207,Big Data Engineer,9,PhD
82208,Business Intelligence Analyst,1,PhD
82209,Statistician,5,Master
82210,Data Scientist,8,Bachelor
82211,Data Analyst,7,Bachelor
82212,Quantitative Analyst,5,PhD
82213,Business Intelligence Analyst,9,PhD
82214,Research Scientist,8,Bachelor
82215,Business Intelligence Analyst,10,Master
82216,Statistician,7,PhD
82217,Business Intelligence Analyst,7,PhD
82218,Statistician,10,PhD
82219,Data Scientist,6,PhD
82220,Big Data Engineer,1,PhD
82221,Quantitative Analyst,4,Bachelor
82222,Big Data Engineer,8,Bachelor
82223,Data Analyst,9,Master
82224,Data Engineer,3,PhD
82225,Data Analyst,7,PhD
82226,Machine Learning Engineer,1,Master
82227,Data Scientist,10,Bachelor
82228,Business Intelligence Analyst,6,PhD
82229,Data Analyst,9,Master
82230,Data Scientist,8,Master
82231,Data Scientist,1,Master
82232,Data Scientist,3,Master
82233,Data Analyst,3,Master
82234,Big Data Engineer,7,Bachelor
82235,Business Intelligence Analyst,7,Bachelor
82236,Statistician,5,Bachelor
82237,Big Data Engineer,1,PhD
82238,Business Intelligence Analyst,3,PhD
82239,Data Analyst,3,PhD
82240,Quantitative Analyst,7,Master
82241,Big Data Engineer,5,PhD
82242,Data Scientist,7,Bachelor
82243,Big Data Engineer,6,Master
82244,Statistician,8,Bachelor
82245,Business Intelligence Analyst,5,Bachelor
82246,Machine Learning Engineer,3,Bachelor
82247,Data Engineer,1,PhD
82248,Big Data Engineer,5,PhD
82249,Data Scientist,3,PhD
82250,Business Intelligence Analyst,7,Master
82251,Data Architect,8,PhD
82252,Data Analyst,9,PhD
82253,Business Intelligence Analyst,5,Master
82254,Data Architect,6,PhD
82255,Data Scientist,10,Bachelor
82256,Data Scientist,4,PhD
82257,Data Analyst,4,PhD
82258,Data Scientist,3,Bachelor
82259,Data Engineer,10,PhD
82260,Data Scientist,3,Master
82261,Machine Learning Engineer,6,Master
82262,Data Engineer,8,Bachelor
82263,Quantitative Analyst,10,Bachelor
82264,Business Intelligence Analyst,4,PhD
82265,Research Scientist,9,Master
82266,Data Engineer,2,Master
82267,Research Scientist,7,Bachelor
82268,Data Analyst,4,PhD
82269,Data Architect,4,PhD
82270,Business Intelligence Analyst,2,Bachelor
82271,Data Scientist,5,Master
82272,Big Data Engineer,7,Master
82273,Research Scientist,8,PhD
82274,Quantitative Analyst,7,PhD
82275,Quantitative Analyst,10,PhD
82276,Data Architect,10,PhD
82277,Machine Learning Engineer,3,Bachelor
82278,Data Analyst,4,Master
82279,Data Analyst,9,PhD
82280,Machine Learning Engineer,1,Bachelor
82281,Data Engineer,3,PhD
82282,Data Engineer,4,Master
82283,Data Engineer,3,Bachelor
82284,Data Scientist,2,Master
82285,Research Scientist,3,Bachelor
82286,Statistician,3,PhD
82287,Business Intelligence Analyst,3,Bachelor
82288,Data Architect,10,Bachelor
82289,Business Intelligence Analyst,10,Bachelor
82290,Data Architect,2,PhD
82291,Quantitative Analyst,6,Bachelor
82292,Big Data Engineer,2,PhD
82293,Data Scientist,8,PhD
82294,Data Engineer,1,Bachelor
82295,Research Scientist,9,Bachelor
82296,Business Intelligence Analyst,3,Bachelor
82297,Research Scientist,4,Bachelor
82298,Data Analyst,5,Master
82299,Data Scientist,7,Bachelor
82300,Data Scientist,4,Bachelor
82301,Data Analyst,10,Master
82302,Data Architect,2,Bachelor
82303,Statistician,5,PhD
82304,Quantitative Analyst,8,Bachelor
82305,Business Intelligence Analyst,4,Master
82306,Data Analyst,1,Master
82307,Quantitative Analyst,8,PhD
82308,Data Engineer,5,Bachelor
82309,Statistician,7,PhD
82310,Research Scientist,8,PhD
82311,Quantitative Analyst,10,Bachelor
82312,Research Scientist,10,Bachelor
82313,Business Intelligence Analyst,3,PhD
82314,Quantitative Analyst,6,PhD
82315,Big Data Engineer,5,PhD
82316,Quantitative Analyst,4,Bachelor
82317,Quantitative Analyst,2,Bachelor
82318,Big Data Engineer,10,PhD
82319,Research Scientist,3,Master
82320,Data Architect,4,Bachelor
82321,Research Scientist,4,PhD
82322,Data Engineer,4,PhD
82323,Research Scientist,1,PhD
82324,Statistician,1,PhD
82325,Data Analyst,5,Bachelor
82326,Big Data Engineer,3,Master
82327,Machine Learning Engineer,7,Master
82328,Big Data Engineer,7,Master
82329,Data Engineer,10,PhD
82330,Quantitative Analyst,7,Master
82331,Machine Learning Engineer,5,PhD
82332,Quantitative Analyst,9,Bachelor
82333,Machine Learning Engineer,10,Bachelor
82334,Quantitative Analyst,1,PhD
82335,Business Intelligence Analyst,10,Bachelor
82336,Business Intelligence Analyst,6,Master
82337,Data Architect,4,PhD
82338,Data Analyst,7,PhD
82339,Business Intelligence Analyst,1,Master
82340,Data Scientist,3,Master
82341,Data Engineer,9,PhD
82342,Data Architect,3,Master
82343,Research Scientist,5,Bachelor
82344,Statistician,9,Master
82345,Data Engineer,10,PhD
82346,Data Architect,9,Master
82347,Big Data Engineer,4,PhD
82348,Quantitative Analyst,10,Master
82349,Data Architect,6,PhD
82350,Data Scientist,4,Master
82351,Research Scientist,7,Bachelor
82352,Research Scientist,2,Bachelor
82353,Data Architect,2,Master
82354,Machine Learning Engineer,7,Master
82355,Business Intelligence Analyst,10,Master
82356,Data Scientist,4,PhD
82357,Business Intelligence Analyst,6,Master
82358,Big Data Engineer,2,PhD
82359,Data Architect,3,Master
82360,Data Engineer,3,PhD
82361,Statistician,9,Bachelor
82362,Data Scientist,7,PhD
82363,Quantitative Analyst,9,PhD
82364,Data Engineer,9,Bachelor
82365,Big Data Engineer,9,PhD
82366,Research Scientist,8,Bachelor
82367,Business Intelligence Analyst,6,Master
82368,Quantitative Analyst,7,Master
82369,Data Architect,2,Master
82370,Big Data Engineer,1,PhD
82371,Machine Learning Engineer,5,Master
82372,Data Scientist,10,Master
82373,Research Scientist,5,Master
82374,Business Intelligence Analyst,4,Master
82375,Data Engineer,2,PhD
82376,Business Intelligence Analyst,3,Bachelor
82377,Data Engineer,2,Bachelor
82378,Data Analyst,4,Master
82379,Research Scientist,4,Bachelor
82380,Business Intelligence Analyst,8,PhD
82381,Data Architect,10,Master
82382,Data Engineer,2,PhD
82383,Research Scientist,5,PhD
82384,Statistician,7,Bachelor
82385,Research Scientist,10,Master
82386,Data Engineer,2,Bachelor
82387,Big Data Engineer,5,Master
82388,Research Scientist,8,Bachelor
82389,Statistician,4,Master
82390,Machine Learning Engineer,2,Master
82391,Data Scientist,2,Bachelor
82392,Quantitative Analyst,8,PhD
82393,Data Engineer,2,Bachelor
82394,Business Intelligence Analyst,2,PhD
82395,Statistician,10,PhD
82396,Research Scientist,1,Master
82397,Data Architect,8,Bachelor
82398,Business Intelligence Analyst,10,PhD
82399,Data Engineer,4,PhD
82400,Big Data Engineer,7,Bachelor
82401,Quantitative Analyst,2,PhD
82402,Data Analyst,5,Bachelor
82403,Data Architect,2,PhD
82404,Business Intelligence Analyst,5,PhD
82405,Big Data Engineer,3,PhD
82406,Quantitative Analyst,6,PhD
82407,Machine Learning Engineer,10,PhD
82408,Data Engineer,6,Master
82409,Data Scientist,1,Bachelor
82410,Data Analyst,3,PhD
82411,Quantitative Analyst,8,Bachelor
82412,Data Architect,3,PhD
82413,Statistician,4,PhD
82414,Data Engineer,4,PhD
82415,Statistician,1,Bachelor
82416,Data Engineer,6,Bachelor
82417,Machine Learning Engineer,8,Master
82418,Data Architect,10,PhD
82419,Business Intelligence Analyst,8,Bachelor
82420,Statistician,7,Master
82421,Quantitative Analyst,5,PhD
82422,Business Intelligence Analyst,10,Bachelor
82423,Statistician,2,Bachelor
82424,Statistician,6,Bachelor
82425,Research Scientist,10,Master
82426,Research Scientist,4,PhD
82427,Big Data Engineer,4,PhD
82428,Data Scientist,3,Bachelor
82429,Data Analyst,8,Master
82430,Data Engineer,9,Master
82431,Data Analyst,8,PhD
82432,Business Intelligence Analyst,5,PhD
